Zeit (ns),Daten (Hex)
3775,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002aa1d0830ea900
3785,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287d1f28079ee0
3795,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034e80e96bf3d00
3805,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005947dc2d2315e0
3815,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001cd8292bf8f0e0
3825,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002cd427fab41a40
3835,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a7751414e4520
3845,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017ceec5b75d9a0
3855,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025eb148f7289e0
3865,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003170d35287ff60
3875,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020202c2499cd80
3885,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032c3ed1e24a840
3895,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a1d9bbd812320
3905,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010618da39484260
3915,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055e80353a73b60
3925,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028ffe0155f80c0
3935,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158bd35b18d560
3945,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000074450d82f5d9a0
3955,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002acb3ac5308ea0
3965,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f2e43d2708ec0
3975,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004284283fabada0
3985,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e5ef67e4135c0
3995,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023074219ea0580
4005,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070a866decdf100
4015,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020838decac62a0
4025,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a4494ce9215a0
4035,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145a0320ef3260
4045,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001fab69ca01bf40
4055,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020d599dd4c76c0
