Zeit (ns),Daten (Hex)
2045,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001788e738cb3c60
2055,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062e1294c7ae720
2065,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f731d0842edc0
2075,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001fdcdbda5e0a80
2085,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002ef6471ad3cda0
2095,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004cec6f47388980
2105,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033d2c0296ec720
2115,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620cc71fb6d460
2125,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000406812d05ee6c0
2135,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206d571f66a7c0
2145,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002ba020fbc45940
2155,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c7f9f1d527d20
2165,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005701c519487560
2175,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043b723e60fe880
2185,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031fe023f2bf7c0
2195,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004748eb6d698140
2205,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024d6d222100500
2215,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d18ae6264d060
2225,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002fca9a5b4a1ce0
2235,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168740a2c54100
2245,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000332e10a0d660c0
2255,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a56bde10a0c20
2265,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002829029028b3e0
2275,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001d56d319975f80
2285,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042fc400658ff40
2295,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d2650ba1729c0
2305,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000396b94a17ff960
2315,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026204f333ecc40
2325,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185e2f3444bf40
2335,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003e7e575dad8f60
2345,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059ed17fa9e5760
2355,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d76ea3e816ec0
2365,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d98ae461396a0
2375,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f582ced277220
2385,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023036de8f0fe20
2395,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002a7638caeaf120
2405,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050ef27a96c0e60
2415,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180e7a437c4e60
2425,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005acb6326b776e0
2435,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034e22cf99ad840
2445,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253c30a51403c0
2455,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000401fc31a2a94e0
2465,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312ada087a1fa0
2475,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004b67494dc01f40
2485,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313a1169e9cba0
2495,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001f3468e5b7ca40
2505,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014a3672fae6f20
2515,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324a0392aa6a60
2525,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296554fad824c0
2535,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032b4b8d0660240
2545,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017cf852057dd20
